FITSKeyword	DBKeyword	Source	MetadataDatatype	Units	DBDatatype	MetadataWidth	NullsAllowed	ValidateFormat	CheckValues	InputFormat	OutputFormat	SpecialIngest	MinValue	MaxValue	DiscreteValues	Metadata	UI	Calib	TAP_visible	TAP_principal	Description	Example	Notes
TFORM330	TFORM330	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM331	TFORM331	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM332	TFORM332	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM333	TFORM333	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM334	TFORM334	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM335	TFORM335	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM336	TFORM336	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM337	TFORM337	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM338	TFORM338	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM339	TFORM339	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM34	TFORM34	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM340	TFORM340	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM341	TFORM341	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM342	TFORM342	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM343	TFORM343	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM344	TFORM344	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM345	TFORM345	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM346	TFORM346	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM347	TFORM347	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM348	TFORM348	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM349	TFORM349	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM35	TFORM35	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM350	TFORM350	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM351	TFORM351	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM352	TFORM352	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM353	TFORM353	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM354	TFORM354	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM355	TFORM355	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM356	TFORM356	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM357	TFORM357	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM358	TFORM358	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM359	TFORM359	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM36	TFORM36	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM360	TFORM360	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM361	TFORM361	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM362	TFORM362	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM363	TFORM363	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM364	TFORM364	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM365	TFORM365	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM366	TFORM366	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM367	TFORM367	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM368	TFORM368	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM369	TFORM369	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM37	TFORM37	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM370	TFORM370	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM371	TFORM371	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM372	TFORM372	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM373	TFORM373	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM374	TFORM374	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM375	TFORM375	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM376	TFORM376	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM377	TFORM377	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM378	TFORM378	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM379	TFORM379	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM38	TFORM38	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM380	TFORM380	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM381	TFORM381	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM382	TFORM382	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM383	TFORM383	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM384	TFORM384	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM385	TFORM385	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM386	TFORM386	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM387	TFORM387	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM388	TFORM388	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM389	TFORM389	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM39	TFORM39	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM390	TFORM390	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM391	TFORM391	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM392	TFORM392	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM393	TFORM393	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM394	TFORM394	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM395	TFORM395	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM396	TFORM396	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM397	TFORM397	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM398	TFORM398	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM399	TFORM399	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM4	TFORM4	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM40	TFORM40	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM400	TFORM400	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM401	TFORM401	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM402	TFORM402	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM403	TFORM403	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM404	TFORM404	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM405	TFORM405	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM406	TFORM406	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM407	TFORM407	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM408	TFORM408	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM409	TFORM409	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM41	TFORM41	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM410	TFORM410	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM411	TFORM411	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM412	TFORM412	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM413	TFORM413	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM414	TFORM414	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM415	TFORM415	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM416	TFORM416	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM417	TFORM417	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM418	TFORM418	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM419	TFORM419	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM42	TFORM42	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM420	TFORM420	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM421	TFORM421	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM422	TFORM422	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM423	TFORM423	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM43	TFORM43	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM44	TFORM44	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM45	TFORM45	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM46	TFORM46	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM47	TFORM47	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM48	TFORM48	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM49	TFORM49	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM5	TFORM5	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM50	TFORM50	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM51	TFORM51	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM52	TFORM52	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM53	TFORM53	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM54	TFORM54	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM55	TFORM55	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM56	TFORM56	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM57	TFORM57	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM58	TFORM58	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM59	TFORM59	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM6	TFORM6	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM60	TFORM60	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM61	TFORM61	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM62	TFORM62	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM63	TFORM63	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM64	TFORM64	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM65	TFORM65	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM66	TFORM66	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM67	TFORM67	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM68	TFORM68	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM69	TFORM69	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM7	TFORM7	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM70	TFORM70	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM71	TFORM71	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM72	TFORM72	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM73	TFORM73	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM74	TFORM74	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM75	TFORM75	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM76	TFORM76	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM77	TFORM77	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM78	TFORM78	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM79	TFORM79	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM8	TFORM8	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM80	TFORM80	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM81	TFORM81	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM82	TFORM82	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM83	TFORM83	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM84	TFORM84	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM85	TFORM85	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM86	TFORM86	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM87	TFORM87	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM88	TFORM88	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM89	TFORM89	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM9	TFORM9	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM90	TFORM90	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM91	TFORM91	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM92	TFORM92	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM93	TFORM93	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM94	TFORM94	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM95	TFORM95	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM96	TFORM96	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM97	TFORM97	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM98	TFORM98	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TFORM99	TFORM99	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
THARDAY	THARDAY	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s										Daily ThAr power status	 	
THARGD	THARGD	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s										Gold ThAr power status	 	
TIMEERR	TIMEERR	KPF	char		VARCHAR2(64 BYTE)	64	Y	Y	N		64s										resp from time serv	 	
TIMESYS	TIMESYS	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TIMSHTTR	TIMSHTTR	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s										Timed shutters commanded for exposure	 	
TRACKING	TRACKING	DCS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					DCS Servos tracking status	 	
TRIGTARG	TRIGTARG	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s										Cameras that were sent triggers	 	
TTYPE1	TTYPE1	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE10	TTYPE10	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE100	TTYPE100	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE101	TTYPE101	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE102	TTYPE102	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE103	TTYPE103	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE104	TTYPE104	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE105	TTYPE105	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE106	TTYPE106	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE107	TTYPE107	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE108	TTYPE108	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE109	TTYPE109	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE11	TTYPE11	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE110	TTYPE110	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE111	TTYPE111	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE112	TTYPE112	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE113	TTYPE113	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE114	TTYPE114	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE115	TTYPE115	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE116	TTYPE116	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE117	TTYPE117	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE118	TTYPE118	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE119	TTYPE119	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE12	TTYPE12	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE120	TTYPE120	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE121	TTYPE121	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE122	TTYPE122	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE123	TTYPE123	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE124	TTYPE124	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE125	TTYPE125	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE126	TTYPE126	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE127	TTYPE127	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE128	TTYPE128	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE129	TTYPE129	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE13	TTYPE13	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE130	TTYPE130	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE131	TTYPE131	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE132	TTYPE132	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE133	TTYPE133	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE134	TTYPE134	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE135	TTYPE135	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE136	TTYPE136	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE137	TTYPE137	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE138	TTYPE138	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE139	TTYPE139	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE14	TTYPE14	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE140	TTYPE140	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE141	TTYPE141	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE142	TTYPE142	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE143	TTYPE143	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE144	TTYPE144	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE145	TTYPE145	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE146	TTYPE146	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE147	TTYPE147	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE148	TTYPE148	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE149	TTYPE149	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE15	TTYPE15	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE150	TTYPE150	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE151	TTYPE151	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE152	TTYPE152	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE153	TTYPE153	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE154	TTYPE154	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE155	TTYPE155	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE156	TTYPE156	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE157	TTYPE157	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE158	TTYPE158	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE159	TTYPE159	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE16	TTYPE16	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE160	TTYPE160	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE161	TTYPE161	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE162	TTYPE162	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE163	TTYPE163	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE164	TTYPE164	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE165	TTYPE165	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE166	TTYPE166	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE167	TTYPE167	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE168	TTYPE168	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE169	TTYPE169	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE17	TTYPE17	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE170	TTYPE170	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE171	TTYPE171	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE172	TTYPE172	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE173	TTYPE173	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE174	TTYPE174	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE175	TTYPE175	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE176	TTYPE176	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE177	TTYPE177	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE178	TTYPE178	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE179	TTYPE179	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE18	TTYPE18	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE180	TTYPE180	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE181	TTYPE181	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE182	TTYPE182	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE183	TTYPE183	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE184	TTYPE184	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE185	TTYPE185	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE186	TTYPE186	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
TTYPE187	TTYPE187	KPF	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s											 	
