FITSKeyword	DBKeyword	Source	MetadataDatatype	Units	DBDatatype	MetadataWidth	NullsAllowed	ValidateFormat	CheckValues	InputFormat	OutputFormat	SpecialIngest	MinValue	MaxValue	DiscreteValues	Metadata	UI	Calib	TAP_visible	TAP_principal	Description	Example	Notes
TCAM6VAL	TCAM6VAL	DEIMOS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		camera temperature sensor 6		
TCAM7VAL	TCAM7VAL	DEIMOS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		camera temperature sensor 7		
TCAM8VAL	TCAM8VAL	DEIMOS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		camera temperature sensor 8		
TDIS1VAL	TDIS1VAL	DEIMOS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		driver disk temperature sensor 1		
TDIS2VAL	TDIS2VAL	DEIMOS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		driver disk temperature sensor 2		
TDIS3VAL	TDIS3VAL	DEIMOS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		driver disk temperature sensor 3		
TDIS4VAL	TDIS4VAL	DEIMOS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		driver disk temperature sensor 4		
TDIS5VAL	TDIS5VAL	DEIMOS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		driver disk temperature sensor 5		
TDIS6VAL	TDIS6VAL	DEIMOS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		driver disk temperature sensor 6		
TDIS7VAL	TDIS7VAL	DEIMOS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		driver disk temperature sensor 7		
TDIS8VAL	TDIS8VAL	DEIMOS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		driver disk temperature sensor 8		
TELESCOP	TELESCOP	DCS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		telescope		
TELFOCUS	TELFOCUS	DCS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		telescope focus		
TEMPDET	TEMPDET	DEIMOS	double	C	FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		detector temperature		
TEMPSET	TEMPSET	DEIMOS	double	C	FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		detector temperature setpoint		
TGRA1VAL	TGRA1VAL	DEIMOS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		grating temperature sensor 1		
TGRA2VAL	TGRA2VAL	DEIMOS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		grating temperature sensor 2		
TGRA3VAL	TGRA3VAL	DEIMOS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		grating temperature sensor 3		
TMIRRNAM	TMIRRNAM	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		tent mirror named position		
TMIRRORD	TMIRRORD	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		tent mirror ordinal position		
TMIRRRAW	TMIRRRAW	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		tent mirror raw position		
TMIRRTRG	TMIRRTRG	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		tent mirror target		
TMIRRVAL	TMIRRVAL	DEIMOS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		tent mirror value		
TMPCINC	TMPCINC	DEIMOS	double	C	FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		coolant in temperature		
TMPCOOLC	TMPCOOLC	DEIMOS	double	C	FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		coolant temperature		
TMPCOUTC	TMPCOUTC	DEIMOS	double	C	FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		coolant out temperature		
TMPTVCOC	TMPTVCOC	DEIMOS	double	C	FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		guider coolant temperature		
TTIME	TTIME	DEIMOS	integer	sec	NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		exposure time		
TUBETEMP	TUBETEMP	DCS	double	C	FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		tube temperature		
TVA2SPOW	TVA2SPOW	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		guider power status		
TVCAMPOW	TVCAMPOW	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		guider camera power status		
TVCOFLOW	TVCOFLOW	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		guider coolant flow		
TVFILCAL	TVFILCAL	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		guider filter calibration status		
TVFILFOP	TVFILFOP	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		guider filter fiducial		
TVFILMOD	TVFILMOD	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		guider filter mode		
TVFILNAM	TVFILNAM	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		guider filter named position		
TVFILORD	TVFILORD	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		guider filter ordinal position		
TVFILRAW	TVFILRAW	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		guider filter raw position		
TVFILSTA	TVFILSTA	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		guider filter status		
TVFILTOR	TVFILTOR	DEIMOS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		guider filter torque		
TVFILTRG	TVFILTRG	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		guider filter target		
TVFLIP	TVFLIP	DCS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		guider flip		
TVFOCCAL	TVFOCCAL	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		guider focus calibration status		
TVFOCFOP	TVFOCFOP	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		guider focus fiducial		
TVFOCMOD	TVFOCMOD	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		guider focus mode		
TVFOCNAM	TVFOCNAM	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		guider focus named position		
TVFOCORD	TVFOCORD	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		guider focus ordinal position		
TVFOCRAW	TVFOCRAW	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		guider focus raw position		
TVFOCSTA	TVFOCSTA	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		guider focus status		
TVFOCTOR	TVFOCTOR	DEIMOS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		guider focus torque		
TVFOCTRG	TVFOCTRG	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		guider focus target		
TVPOWSET	TVPOWSET	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		guider power set		
TVS2FPOW	TVS2FPOW	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		guider power		
UTB15VEN	UTB15VEN	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		utility board 15V enabled		
UTB30VEN	UTB30VEN	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		utility board 30V enabled		
UTBM15V	UTBM15V	DEIMOS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		utility board -15V raw value		
UTBP15V	UTBP15V	DEIMOS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		utility board +15V raw value		
UTBP30V	UTBP30V	DEIMOS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		utility board +30V raw value		
UTBP5V	UTBP5V	DEIMOS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		utility board +5V raw value		
UTBTEMP	UTBTEMP	DEIMOS	double		FLOAT(126)	16	Y	Y	N		18.8f					Y			Y		utility board temperature		
UTC	UTC	DCS	char		VARCHAR2(16 BYTE)	16	Y	Y	Y	time	16s	Y				Y		N	Y		Coordinated universal time		
UTC-END	UTC_END	DEIMOS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s	Y				Y			Y		UTC end time		
VIDOFF1	VIDOFF1	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		video offset amplifier 1		
VIDOFF10	VIDOFF10	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		video offset amplifier 10		
VIDOFF11	VIDOFF11	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		video offset amplifier 11		
VIDOFF12	VIDOFF12	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		video offset amplifier 12		
VIDOFF13	VIDOFF13	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		video offset amplifier 13		
VIDOFF14	VIDOFF14	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		video offset amplifier 14		
VIDOFF15	VIDOFF15	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		video offset amplifier 15		
VIDOFF16	VIDOFF16	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		video offset amplifier 16		
VIDOFF2	VIDOFF2	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		video offset amplifier 2		
VIDOFF3	VIDOFF3	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		video offset amplifier 3		
VIDOFF4	VIDOFF4	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		video offset amplifier 4		
VIDOFF5	VIDOFF5	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		video offset amplifier 5		
VIDOFF6	VIDOFF6	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		video offset amplifier 6		
VIDOFF7	VIDOFF7	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		video offset amplifier 7		
VIDOFF8	VIDOFF8	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		video offset amplifier 8		
VIDOFF9	VIDOFF9	DEIMOS	integer		NUMBER(*,0)	16	Y	Y	N		11d					Y			Y		video offset amplifier 9		
	RA2000	NExScI	double		FLOAT(126)	11	Y	N	N		18.5f	Y				Y	Y	Y	Y	Y	RA in decimal degrees, J2000 equinox		
	DEC2000	NexScI	double		FLOAT(126)	16	Y	N	N		18.5f	Y				Y	Y	Y	Y	Y	Declination in decimal degrees, J2000 equinox		
	UTDATETIME	NExScI	char		TIMESTAMP	30	Y	N	N		30s	Y				N	Y		Y	Y	Combined DATE_OBS and UT as a timestamp		
	L0_INGTIME	NExScI	char		TIMESTAMP	30	Y	N	N		30s	Y				N			N		Time of metadata ingestion		
	FILEHAND	NExScI	char		VARCHAR2(151)	151	Y	N	N		151s	Y				N	Y	Y	Y	Y	Path to the file in the archive		
	FILEURL	NExScI	char		VARCHAR2(151)	151	Y	N	N		151s	Y				N			N		URL to file in the archive		
	SEMID	NExScI	char		VARCHAR2(21)	21	Y	N	N		21s	Y				N	Y	Y	Y	Y	SEMESTER and PROGID		
