FITSKeyword	DBKeyword	Source	MetadataDatatype	Units	DBDatatype	MetadataWidth	NullsAllowed	ValidateFormat	CheckValues	InputFormat	OutputFormat	SpecialIngest	MinValue	MaxValue	DiscreteValues	Metadata	UI	Calib	TAP_visible	TAP_principal	Description	Example	Notes
QUADWDTH	QUADWDTH		double		FLOAT(126)	16	Y	Y	N		18.5f					Y					[lambda/D] QACITS quadrant width	0	
RA	CRA	DCS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y			Y		telescope right ascension		
RABASE	RABASE		char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					DCS RA base	29:31.1	
RADECSYS	RADECSYS		char		VARCHAR2(20 BYTE)	20	Y	Y	N		20s					Y					The system of the coordinates		
RAOFF	RAOFF	dcs	double	arcsec	FLOAT(126)	20	Y	Y	N		18.8f					Y					right ascension offset 		
RAMPS	RAMPS		integer		NUMBER(16)	16	Y	Y	N		16d					Y					Number of ramps (UTR mode only)	2	
READS	READS		integer		NUMBER(16)	16	Y	Y	N		16d					Y					Number of reads	100	
REV	REV		char		VARCHAR2(24 BYTE)	24	Y	Y	N		24s					Y					git hash or revision of ACF	2023-02-28T21:43:00	
ROOTNAME	ROOTNAME	alad	char		VARCHAR2(30 BYTE)	30	Y	Y	N		30s					Y					File prefix		
ROTBASE	ROTBASE		double		FLOAT(126)	16	Y	Y	N		18.5f					Y					[deg] DCS Rotator base	-90.3	
ROTCALAN	ROTCALAN	dcs	double	degrees	FLOAT(126)	20	Y	Y	N		18.8f					Y					rotator calibration angle		
ROTCOE	ROTCOE	nirc2	double	degrees	FLOAT(126)	16	Y	Y	N		18.8f					Y					Pupil mask rotator elevation dest coeff 		
ROTCOR	ROTCOR	nirc2	double	degrees	FLOAT(126)	16	Y	Y	N		18.8f					Y					Pupil mask rotator dest coeff 		
ROTDEST	ROTDEST	dcs	double	degrees	FLOAT(126)	20	Y	Y	N		18.8f					Y					rotator user destination 		
ROTDETS1	ROTDETS1		char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					DCS Rotator time stamp 1	25:53.9	
ROTDETS2	ROTDETS2		char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					DCS Rotator time stamp 2	25:53.9	
ROTMODE	ROTMODE	dcs	char		VARCHAR2(24 BYTE)	24	Y	Y	N		24s					Y					rotator tracking mode		
ROTPDEST	ROTPDEST	dcs	double	degrees	FLOAT(126)	20	Y	Y	N		18.8f					Y					rotator physical destination 		
ROTPOSN	ROTPOSN	dcs	double	degrees	FLOAT(126)	20	Y	Y	N		18.8f					Y					rotator user position 		
ROTPPOSN	ROTPPOSN	dcs	double	degrees	FLOAT(126)	20	Y	Y	N		18.8f					Y					rotator physical position 		
ROTPRIOD	ROTPRIOD	nirc2	double	degrees	FLOAT(126)	16	Y	Y	N		18.8f					Y					 Pupil mask rotato servo period		
ROTREFAN	ROTREFAN	dcs	double	degrees	FLOAT(126)	20	Y	Y	N		18.8f					Y					rotator reference angle		
ROTSERVO	ROTSERVO		integer		NUMBER(38)	8	Y	Y	N		8d					Y					Pupil mask rotator servo start cmd		
ROTSEL	ROTSEL		char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					DCS Selected rotator	none	
ROTSTST	ROTSTST		char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					DCS Rotator state string	FAULT	
ROTTRACK	ROTTRACK		char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					Pupil mask rotator tracking command		
ROTUP	ROTUP		integer		NUMBER(16)	16	Y	Y	N		16d					Y					Pupil mask rotator task running flag	1	
ROTUSEEL	ROTUSEEL		double		FLOAT(126)	16	Y	Y	N		18.5f					Y					Pupil mask rotator use elevation	1.0	
ROTZERO	ROTZERO		double		FLOAT(126)	16	Y	Y	N		18.5f					Y					rotator-zero-angle	0	
SAMPLES	SAMPLES		integer		NUMBER(16)	16	Y	Y	N		16d					Y					Number of samples	100	
SAMPMODE	SAMPMODE	alad	integer		NUMBER(38)	8	Y	Y	N		8d					Y					1=Single; 2=CDS; 3=MCDS		
SAMPRATE	SAMPRATE	alad	integer		NUMBER(38)	8	Y	Y	N		8d					Y					Pixel rate in kps		
SECFOCUS	SECFOCUS	dcs	double	mm	FLOAT(126)	20	Y	Y	N		18.8f					Y					secondary mirror focus raw 		
SECSTST	SECSTST		char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					DCS Secondary status string	UNINIT	
SECTHETX	SECTHETX	dcs	double	arcsec	FLOAT(126)	20	Y	Y	N		18.8f					Y					secondary mirror thetax 		
SECTHETY	SECTHETY	dcs	double	arcsec	FLOAT(126)	20	Y	Y	N		18.8f					Y					secondary mirror thetay 		
SEMESTER	SEMESTER	added	char		VARCHAR2(8 BYTE)	8	Y	Y	N		8s					Y					Semester		
SHRDIST	SHRDIST	nirc2	double	mm	FLOAT(126)	20	Y	Y	N		18.8f					Y					Shutter's distance from home 		
SHRNAME	SHRNAME	nirc2	char		VARCHAR2(20 BYTE)	20	Y	Y	N		20s					Y					Shutter's named position		
SHRRAW	SHRRAW	nirc2	integer	counts	NUMBER(38)	20	Y	Y	N		20d					Y					shutter's encoder position		
SHRSTAT	SHRSTAT	nirc2	char		VARCHAR2(20 BYTE)	20	Y	Y	N		20s					Y					Shutter State		
SIG2NOIS	SIG2NOIS	added	double		FLOAT(126)	20	Y	Y	N		18.8f					Y					Signal to noise estimage near image spectral center		
SIMPLE	SIMPLE	alad	char		VARCHAR2(8 BYTE)	8	Y	Y	N		8s					Y					Tape is in Fits format		
SKYOPTF	SKYOPTF		char		VARCHAR2(72 BYTE)	72	Y	Y	N		72s					Y					Latest sky frame for optimization sequence	tmp.fits	
SKYPSFF	SKYPSFF		char		VARCHAR2(72 BYTE)	72	Y	Y	N		72s					Y					Latest sky frame for off-axis PSF image	n0001.fits	
SKYSCIF	SKYSCIF		char		VARCHAR2(72 BYTE)	72	Y	Y	N		72s					Y					Latest sky frame for science sequence	n0001.fits	
SLITLEN	SLITLEN	added	double	arcseconds	FLOAT(126)	16	Y	Y	N		18.8f					Y					Slit length projected on sky		
SLITMM	SLITMM	nirc2	double	mm	FLOAT(126)	20	Y	Y	N		18.8f					Y					Slit position		
SLITNAME	SLITNAME	nirc2	char		VARCHAR2(30 BYTE)	30	Y	Y	N		30s				corona1000 , corona150, corona1500, corona200, corona2000, corona300, corona400, corona600, corona800, none, slit10 , slit120, slit160, slit20, slit30, slit40, slit60, slit80, Unknown	Y					Selected Slit Name		
SLITTILT	SLITTILT	nirc2	double		FLOAT(126)	20	Y	Y	N		18.8f					Y					Tilt_of_slit_in_image		
SLITWIDT	SLITWIDT	added	double	arcseconds	FLOAT(126)	16	Y	Y	N		18.8f					Y					Slit width projected on sky 		
SLMDIST	SLMDIST	nirc2	double	mm	FLOAT(126)	20	Y	Y	N		18.8f					Y					slit mask's distance from home 		
SLMNAME	SLMNAME	nirc2	char		VARCHAR2(20 BYTE)	20	Y	Y	N		20s					Y					slit mask's named position		
SLMRAW	SLMRAW	nirc2	integer	counts	NUMBER(38)	20	Y	Y	N		20d					Y					slit mask's encoder position		
SLMSTAT	SLMSTAT	mech-legacy	char		VARCHAR2(20 BYTE)	20	Y	Y	N		20s					Y					slit mask's current state		
SLSDIST	SLSDIST	nirc2	double	mm	FLOAT(126)	20	Y	Y	N		18.8f					Y					slit slide's distance from home 		
SLSNAME	SLSNAME	nirc2	char		VARCHAR2(20 BYTE)	20	Y	Y	N		20s					Y				Y	slit slide's named position		
SLSRAW	SLSRAW	nirc2	integer	counts	NUMBER(38)	20	Y	Y	N		20d					Y					slit slide's encoder position		
SLSSTAT	SLSSTAT	mech-legacy	char		VARCHAR2(20 BYTE)	20	Y	Y	N		20s					Y					slit sliter's current state		
SPATSCAL	SPATSCAL	added	double	arcsec/pixel	FLOAT(126)	20	Y	Y	N		18.8f					Y					CCD pixel scale, spatial		
SPECRES	SPECRES	added	double		FLOAT(126)	20	Y	Y	N		18.8f					Y					Nominal spectral resolution		
STAPDQMN	STAPDQMN	nirc2-legacy	double		FLOAT(126)	20	Y	Y	N		18.8f					Y					strAP Quad Mean APD counts		
SUBCOPTX	SUBCOPTX		integer		NUMBER(16)	16	Y	Y	N		16d					Y					[pix] QACITS X size of subarray for optimizatio	0	
SUBCOPTY	SUBCOPTY		integer		NUMBER(16)	16	Y	Y	N		16d					Y					[pix] QACITS Y size of subarray for optimizatio	0	
SUBCPSFX	SUBCPSFX		integer		NUMBER(16)	16	Y	Y	N		16d					Y					[pix] QACITS X size of subarray for off-axis PS	0	
SUBCPSFY	SUBCPSFY		integer		NUMBER(16)	16	Y	Y	N		16d					Y					[pix] QACITS Y size of subarray for off-axis PS	0	
SUBCSCIX	SUBCSCIX		integer		NUMBER(16)	16	Y	Y	N		16d					Y					[pix] QACITS X size of subarray for science ima	0	
SUBCSCIY	SUBCSCIY		integer		NUMBER(16)	16	Y	Y	N		16d					Y					[pix] QACITS Y size of subarray for science ima	0	
SUBWX	SUBWX		integer		NUMBER(16)	16	Y	Y	N		16d					Y					[pix] QACITS X size of window for 2D-Gaussian f	0	
SUBWY	SUBWY		integer		NUMBER(16)	16	Y	Y	N		16d					Y					[pix] QACITS Y size of window for 2D-gaussian f	0	
TARGDEC	TARGDEC		char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					DCS Target Dec	+00:00:00.0	
TARGEPOC	TARGEPOC		double		FLOAT(126)	16	Y	Y	N		18.5f					Y					target-epoch	0	
TARGEQUI	TARGEQUI		double		FLOAT(126)	16	Y	Y	N		18.5f					Y					target-equinox	0	
TARGFRAM	TARGFRAM		char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					target-frame	mount	
TARGNAME	TARGNAME	dcs	char		VARCHAR2(68 BYTE)	68	Y	Y	N		68s					Y				Y	target name		
TARGPMDC	TARGPMDC		double		FLOAT(126)	16	Y	Y	N		18.5f					Y					target-proper-motion-dec	0	
TARGPMRA	TARGPMRA		double		FLOAT(126)	16	Y	Y	N		18.5f					Y					target-proper-motion-ra	0	
TARGRA	TARGRA		char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					DCS Target RA	00:00.0	
TARGWAVE	TARGWAVE	dcs	double	microns	FLOAT(126)	20	Y	Y	N		18.8f					Y					target wavelength		
TELESCOP	TELESCOP	dcs	char		VARCHAR2(20 BYTE)	20	Y	Y	N		20s					Y					telescope name		
TELFOCUS	TELFOCUS	dcs	double	mm	FLOAT(126)	20	Y	Y	N		18.8f					Y					telescope focus compensated 		
TERTDEST	TERTDEST		char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					DCS Tertiary user destination	rnas	
TERTPOSN	TERTPOSN		char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					DCS Tertiary user position	rnas	
TERTSTST	TERTSTST		char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					DCS Tertiary status string	UNINIT	
TIME-OBS	TIME_OBS		char		VARCHAR2(24 BYTE)	24	Y	Y	N		24s					Y					Exposure start time	01:19:46.698859	
TINTOPT	TINTOPT		double		FLOAT(126)	16	Y	Y	N		18.5f					Y					[s] QACITS integration time for optimization im	0	
TINTPSF	TINTPSF		double		FLOAT(126)	16	Y	Y	N		18.5f					Y					[s] QACITS integration time for off-axis PSF im	0	
TINTSCI	TINTSCI		double		FLOAT(126)	16	Y	Y	N		18.5f					Y					[s] QACITS integration time for science images	3	
TM_ZONE	TM_ZONE		char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					time zone	GMT	
TRACKING	TRACKING		char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					DCS Servos tracking status	no	
TRUITIME	TRUITIME	nirc2	double	seconds	FLOAT(126)	16	Y	Y	N		18.8f					Y					True integration time in seconds per coadd		
TUBETEMP	TUBETEMP	dcs	double	degC	FLOAT(126)	20	Y	Y	N		18.8f					Y					tube temperature 		
UTCLP	UTCLP	ao	char		VARCHAR2(24 BYTE)	24	Y	Y	N		24s					Y					OPEN/CLOSE TT CLMP ctrl loop		
UTGAIN	UTGAIN	ao	double		FLOAT(126)	24	Y	Y	N		18.8f					Y					Set TT loop gain		
WAT0_001	WAT0_001		char		VARCHAR2(20 BYTE)	20	Y	Y	N		20s					Y					coordinate system		
WAT1_001	WAT1_001		char		VARCHAR2(20 BYTE)	20	Y	Y	N		20s					Y					coordinate system		
WAT2_001	WAT2_001		char		VARCHAR2(20 BYTE)	20	Y	Y	N		20s					Y					coordinate system		
WAVEBLUE	WAVEBLUE	added	double	Microns	FLOAT(126)	16	Y	Y	Y		18.8f		0.8	15.0		Y				Y	Approximate blue end wavelength 		
WAVECNTR	WAVECNTR	added	double	Microns	FLOAT(126)	16	Y	Y	Y		18.8f		0.8	15.0		Y					Approximate central wavelength 		
WAVERED	WAVERED	added	double	Microns	FLOAT(126)	16	Y	Y	Y		18.8f		0.8	15.0		Y				Y	Approximate red end wavelength 		
WCDMSTAT	WCDMSTAT	ao	char		VARCHAR2(24 BYTE)	24	Y	Y	N		24s					Y					Status of DM loop		
WCDTSTAT	WCDTSTAT	ao	char		VARCHAR2(24 BYTE)	24	Y	Y	N		24s					Y					Status of down tt loop		
WCSDIM	WCSDIM		integer		NUMBER(38)	20	Y	Y	N		20d					Y					number WCS dimensions		
WCUTSTAT	WCUTSTAT	ao	char		VARCHAR2(20 BYTE)	20	Y	Y	N		20s					Y					Status of utt loop		
WCVERS	WCVERS	nirc2	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					WFC version		
WSCNORFN	WSCNORFN	ao	char		VARCHAR2(72 BYTE)	72	Y	Y	N		72s					Y					Name of origin vec file		
WSFRRT	WSFRRT	ao	integer	Hz	NUMBER(38)	20	Y	Y	N		20d					Y					Frame rate for WFS cam		
WSGAIN	WSGAIN	ao-legacy	integer		NUMBER(38)	20	Y	Y	N		20d					Y					WFS camera gain servrity		
WSSMGN	WSSMGN	ao	integer		NUMBER(38)	24	Y	Y	N		24d					Y					WFS gain		
WSSMPRG	WSSMPRG	ao	integer		NUMBER(38)	24	Y	Y	N		24d					Y					WFS_SciMeas program		
WSSMREP	WSSMREP	ao	integer		NUMBER(38)	24	Y	Y	N		24d					Y					WFS SciMeas repetitions (incre		
WXDOMHUM	WXDOMHUM	added	double	percent	FLOAT(126)	16	Y	Y	N		18.8f					Y					Inside dome humidity 		
WXDOMTMP	WXDOMTMP	added	double	degreesC	FLOAT(126)	16	Y	Y	N		18.8f					Y					Inside dome temperature 		
WXDWPT	WXDWPT	added	double	degreesC	FLOAT(126)	16	Y	Y	N		18.8f					Y					Dew point temperature		
WXOUTHUM	WXOUTHUM	added	double	percent	FLOAT(126)	16	Y	Y	N		18.8f					Y					Outside humidity 		
WXOUTTMP	WXOUTTMP	added	double	degreesC	FLOAT(126)	16	Y	Y	N		18.8f					Y					Outside temperature 		
WXPRESS	WXPRESS	added	double	mb	FLOAT(126)	16	Y	Y	N		18.8f					Y					Pressure		
WXTIME	WXTIME	added	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					UT of logged weather keyword values		
WXWNDIR	WXWNDIR	added	double		FLOAT(126)	16	Y	Y	N		18.8f					Y					Wind direction (N through E)		
WXWNDSP	WXWNDSP	added	double	mph	FLOAT(126)	16	Y	Y	N		18.8f					Y					Wind speed 		
XENONPWR	XENONPWR	nirc2 added	integer		NUMBER(38)	20	Y	Y	N		20d					Y					Xeon lamp control		
	RA2000	NExScI	double		FLOAT(126)	11	Y	N	N		18.5f	Y				Y	Y			Y	RA in decimal degrees, J2000 equinox	57.20858	
	DEC2000	NexScI	double		FLOAT(126)	16	Y	N	N		18.5f	Y				Y	Y			Y	Declination in decimal degrees, J2000 equinox	-27.90427	
	UTDATETIME	NExScI	char		TIMESTAMP	30	Y	N	N		30s	Y				N	Y			Y	Combined DATE_OBS and UT as a timestamp	2019-01-01 22:10:02 00:01:45	
	L0_INGTIME	NExScI	char		TIMESTAMP	30	Y	N	N		30s	Y				N			N		Time of metadata ingestion		
	FILEHAND	NExScI	char		VARCHAR2(151 BYTE)	151	Y	N	N		151s	Y				N	Y			Y	Path to the file in the archive	/koadata23/OSIRIS/20210113/lev0/OS.20210113.17299.fits	
	SEMID	NExScI	char		VARCHAR2(21 BYTE)	21	Y	N	N		21s	Y				N	Y			Y	SEMESTER and PROGID	2019B_ENG	
