FITSKeyword	DBKeyword	Source	MetadataDatatype	Units	DBDatatype	MetadataWidth	NullsAllowed	ValidateFormat	CheckValues	InputFormat	OutputFormat	SpecialIngest	MinValue	MaxValue	DiscreteValues	Metadata	UI	Calib	TAP_visible	TAP_principal	Description	Example	Notes
PPRECLR	PPRECLR	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					parallel pre-clear (erase)	1	Integer or a string?  Integer
PPSCPIX1	PPSCPIX1	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					[CCDpix] pure prescan pixels	6
PPSCPIX2	PPSCPIX2	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					[CCDpix] pure prescan pixels	0
PPSFPIX1	PPSFPIX1	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					[FITSpix] pure prescan pixels	3
PPSFPIX2	PPSFPIX2	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					[FITSpix] pure prescan pixels	0
PSCPIX1	PSCPIX1	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					[CCDpix] detector prescan pixels	7
PSCPIX2	PSCPIX2	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					[CCDpix] detector prescan pixels	0
PURGROWS	PURGROWS	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					parameter PURGE_ROWS for this readout	75
PWNAMEA1	PWNAMEA1	KCWI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					Power Bank A, Port 1 name	FPCam	
PWNAMEA2	PWNAMEA2	KCWI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					Power Bank A, Port 2 name	Magiq	
PWNAMEA3	PWNAMEA3	KCWI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					Power Bank A, Port 3 name	Glycol	
PWNAMEA4	PWNAMEA4	KCWI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					Power Bank A, Port 4 name	Lkshore1	
PWNAMEA5	PWNAMEA5	KCWI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					Power Bank A, Port 5 name	BPGauge	
PWNAMEA6	PWNAMEA6	KCWI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					Power Bank A, Port 6 name	BVacIon	
PWNAMEA7	PWNAMEA7	KCWI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					Power Bank A, Port 7 name	Hatch	
PWNAMEA8	PWNAMEA8	KCWI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					Power Bank A, Port 8 name	BShutter	
PWNAMEB1	PWNAMEB1	KCWI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					Power Bank B, Port 1 name	HeatExchanger	
PWNAMEB2	PWNAMEB2	KCWI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					Power Bank B, Port 2 name	BDet	
PWNAMEB3	PWNAMEB3	KCWI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					Power Bank B, Port 3 name	Unused	
PWNAMEB4	PWNAMEB4	KCWI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					Power Bank B, Port 4 name	Lkshore2	
PWNAMEB5	PWNAMEB5	KCWI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					Power Bank B, Port 5 name	Lantrnx1	
PWNAMEB6	PWNAMEB6	KCWI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					Power Bank B, Port 6 name	Unused	
PWNAMEB7	PWNAMEB7	KCWI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					Power Bank B, Port 7 name	PB2:BEX;BMS	
PWNAMEB8	PWNAMEB8	KCWI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					Power Bank B, Port 8 name	Unused	
PWNAMEC1	PWNAMEC1	KCWI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					Power Bank C, Port 1 name	CalLamps	
PWNAMEC2	PWNAMEC2	KCWI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					Power Bank C, Port 2 name	Unused	
PWNAMEC3	PWNAMEC3	KCWI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					Power Bank C, Port 3 name	Unused	
PWNAMEC4	PWNAMEC4	KCWI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					Power Bank C, Port 4 name	Unused	
PWNAMEC5	PWNAMEC5	KCWI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					Power Bank C, Port 5 name	Unused	
PWNAMEC6	PWNAMEC6	KCWI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					Power Bank C, Port 6 name	Unused	
PWNAMEC7	PWNAMEC7	KCWI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					Power Bank C, Port 7 name	Unused	
PWNAMEC8	PWNAMEC8	KCWI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					Power Bank C, Port 8 name	PB1:CAL;ROT	
PWSTATA1	PWSTATA1	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					Power Bank A, Port 1 on? 0-no, 1-yes	0	
PWSTATA2	PWSTATA2	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					Power Bank A, Port 2 on? 0-no, 1-yes	0	
PWSTATA3	PWSTATA3	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					Power Bank A, Port 3 on? 0-no, 1-yes	0	
PWSTATA4	PWSTATA4	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					Power Bank A, Port 4 on? 0-no, 1-yes	1	
PWSTATA5	PWSTATA5	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					Power Bank A, Port 5 on? 0-no, 1-yes	1	
PWSTATA6	PWSTATA6	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					Power Bank A, Port 6 on? 0-no, 1-yes	1	
PWSTATA7	PWSTATA7	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					Power Bank A, Port 7 on? 0-no, 1-yes	1	
PWSTATA8	PWSTATA8	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					Power Bank A, Port 8 on? 0-no, 1-yes	1	
PWSTATB1	PWSTATB1	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					Power Bank B, Port 1 on? 0-no, 1-yes	1	
PWSTATB2	PWSTATB2	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					Power Bank B, Port 2 on? 0-no, 1-yes	1	
PWSTATB3	PWSTATB3	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					Power Bank B, Port 3 on? 0-no, 1-yes	0	
PWSTATB4	PWSTATB4	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					Power Bank B, Port 4 on? 0-no, 1-yes	1	
PWSTATB5	PWSTATB5	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					Power Bank B, Port 5 on? 0-no, 1-yes	1	
PWSTATB6	PWSTATB6	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					Power Bank B, Port 6 on? 0-no, 1-yes	0	
PWSTATB7	PWSTATB7	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					Power Bank B, Port 7 on? 0-no, 1-yes	1	
PWSTATB8	PWSTATB8	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					Power Bank B, Port 8 on? 0-no, 1-yes	0	
PWSTATC1	PWSTATC1	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					Power Bank C, Port 1 on? 0-no, 1-yes	1	
PWSTATC2	PWSTATC2	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					Power Bank C, Port 2 on? 0-no, 1-yes	0	
PWSTATC3	PWSTATC3	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					Power Bank C, Port 3 on? 0-no, 1-yes	0	
PWSTATC4	PWSTATC4	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					Power Bank C, Port 4 on? 0-no, 1-yes	0	
PWSTATC5	PWSTATC5	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					Power Bank C, Port 5 on? 0-no, 1-yes	0	
PWSTATC6	PWSTATC6	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					Power Bank C, Port 6 on? 0-no, 1-yes	0	
PWSTATC7	PWSTATC7	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					Power Bank C, Port 7 on? 0-no, 1-yes	0	
PWSTATC8	PWSTATC8	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					Power Bank C, Port 8 on? 0-no, 1-yes	1	
RA	CRA	DCS	char		VARCHAR2(16 BYTE)	16	Y	Y	N	angle	16s	Y				Y					DCS RA	19:15.0	
RABASE	RABASE	DCS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					DCS RA base	19:19.8	
RADECSYS	RADECSYS	KOA	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					WCS coordinate system		
RAOFF	RAOFF	DCS	double	arcseconds	FLOAT(126)	16	Y	Y	N		18.5f					Y					DCS RA offset	-73.1	
RALPHA	RALPHA	KCWI	double	units	FLOAT(126)	16	Y	Y	N							Y					Red grating incidence angle (deg)	53.0282822
RARTANG	RARTANG	KCWI	double	units	FLOAT(126)	16	Y	Y	N							Y					Red Articulation Stage Angle (deg)	103.4355469
RARTENC	RARTENC	KCWI	integer	units	NUMBER(*,0)	16	Y	Y	N							Y					Red Articulation Stage Encoder Value	1020113
RBETA	RBETA	KCWI	double	units	FLOAT(126)	16	Y	Y	N							Y					Red grating diffraction angle (deg)	50.4072647
RCCDTMP	RCCDTMP	KCWI	double	units	FLOAT(126)	16	Y	Y	N							Y					[deg C] Red CCD Temperature	-125.011
RCCDTMPE	RCCDTMPE	KCWI	double	units	FLOAT(126)	16	Y	Y	N							Y					[deg C] Red CCD Temperature, End of READ	-124.861
RCNTRL1	RCNTRL1	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					Red Heater 1 Control Mode	1	
RCNTRL2	RCNTRL2	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					Red Heater 2 Control Mode	1	
RCWAVE	RCWAVE	KCWI	double	units	FLOAT(126)	16	Y	Y	N							Y					Red Central Wavelength (Ang)	7769.9331055
RDNOISE1	RDNOISE1	KCWI-F	double	e rms	FLOAT(126)	16	Y	Y	N		18.5f					Y					Read Noise LL	50	
RDNOISE2	RDNOISE2	KCWI-F	double	e rms	FLOAT(126)	16	Y	Y	N		18.5f					Y					Read Noise LR	48.5	
RDNOISE3	RDNOISE3	KCWI-F	double	e rms	FLOAT(126)	16	Y	Y	N		18.5f					Y					Read Noise UL	49.7	
RDNOISE4	RDNOISE4	KCWI-F	double	e rms	FLOAT(126)	16	Y	Y	N		18.5f					Y					Read Noise UR	49.1	
RFOCENC	RFOCENC	KCWI	integer	units	NUMBER(*,0)	16	Y	Y	N							Y					Red Focus Stage Encoder Value	-1419
RFOCHM	RFOCHM	KCWI	integer	units	NUMBER(*,0)	16	Y	Y	N							Y					Red Focus Stage Homed? 0-no, 1-yes	1
RFOCMM	RFOCMM	KCWI	double	units	FLOAT(126)	16	Y	Y	N							Y					Red Focus Stage Position in mm	-1.419
RGPNAME	RGPNAME	KCWI	char	units	VARCHAR2(16 BYTE)	16	Y	Y	N							Y					Red Grating pusher position name	Engaged
RGPPOS	RGPPOS	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					Red Grating pusher position num (0-3)	2
RGPRESS	RGPRESS	KCWI	double	units	FLOAT(126)	16	Y	Y	N							Y					Red Pressure Gauge Pressure (Torr)	0.0002
RGRANGLE	RGRANGLE	KCWI	double	units	FLOAT(126)	16	Y	Y	N							Y					Red Grating Angle (deg)	103.1454239
RGRATNAM	RGRATNAM	KCWI	char	units	VARCHAR2(16 BYTE)	16	Y	Y	N							Y					Red Grating name	RH2
RGRATNUM	RGRATNUM	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					Red Grating number (0-7)	6
RGRENC	RGRENC	KCWI	integer	units	NUMBER(*,0)	16	Y	Y	N							Y					Red Grating rotator encoder position (counts)	155089
RGROTNAM	RGROTNAM	KCWI	char	units	VARCHAR2(16 BYTE)	16	Y	Y	N							Y					Red Grating rotator position name	 103.145
RGROTNUM	RGROTNUM	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					Red Grating rotator position num (0-2)	2
RHTR1ST	RHTR1ST	KCWI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					Red Heater 1 Status	UNKNOWN	If not unknown, will this int or string? All values have been UNKNOWN so far.  Assume OK is good value.
RHTR2ST	RHTR2ST	KCWI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					Red Heater 2 Status	UNKNOWN	If not unknown, will this int or string?
RINPUT1	RINPUT1	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					Red Heater 1 Input Sensor	1	
RINPUT2	RINPUT2	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					Red Heater 2 Input Sensor	2	
RMXCURM1	RMXCURM1	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					Red Heater 1 Max Current Mode	4	
RMXCURM2	RMXCURM2	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					Red Heater 2 Max Current Mode	3	
RNASENC	RNASENC	KCWI	integer	units	NUMBER(*,0)	16	Y	Y	N							Y					Red NandS Mask Stage Encoder Value	-145032
RNASNAM	RNASNAM	KCWI	char	units	VARCHAR2(16 BYTE)	16	Y	Y	N							Y					Red NandS Mask Stage Position Name	unknown
ROTBASE	ROTBASE	DCS	double	degrees	FLOAT(126)	16	Y	Y	N		18.5f					Y					DCS Rotator base	-1.96	
ROTDEST	ROTDEST	DCS	double	degrees	FLOAT(126)	16	Y	Y	N		18.5f					Y					DCS Rotator user destination	182.7	
ROTDETS1	ROTDETS1	DCS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					DCS Rotator time stamp 1	14:22.9	
ROTDETS2	ROTDETS2	DCS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					DCS Rotator time stamp 2	14:23.4	
ROTMODE	ROTMODE	DCS	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					Rotator mode	position angle	
ROTMODS	ROTMODS	KCWI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					ROS Rotation Mode(s)		
ROTOFF	ROTOFF	DCS	double	degrees	FLOAT(126)	16	Y	Y	N		18.5f					Y					DCS Rotator offset	0	
ROTPDEST	ROTPDEST	DCS	double	degrees	FLOAT(126)	16	Y	Y	N		18.5f					Y					DCS Rotator physical destination	-18.28	
ROTPOSN	ROTPOSN	DCS	double		FLOAT(126)	16	Y	Y	N		18.5f					Y					Rotator position	-10.00028084	
ROTPPOSN	ROTPPOSN	DCS	double	degrees	FLOAT(126)	16	Y	Y	N		18.5f					Y					DCS Rotator user position	182.62	
ROTREFAN	ROTREFAN	DCS	double		FLOAT(126)	16	Y	Y	N		18.5f					Y					DCS Rotator reference angle (deg)		
ROTSEL	ROTSEL	DCS	char		VARCHAR2(24 BYTE)	24	Y	Y	N		24s					Y					DCS Selected rotator	none	
ROTSTST	ROTSTST	DCS	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					DCS Rotator state string	NSPEC	
RPKGTMP	RPKGTMP	KCWI	double	units	FLOAT(126)	16	Y	Y	N							Y					[deg C] Red CCD Pkg Temperature	-127.59
RPKGTMPE	RPKGTMPE	KCWI	double	units	FLOAT(126)	16	Y	Y	N							Y					[deg C] Red CCD Pkg Temperature, End of READ	-125.412
RPUPEN1	RPUPEN1	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					Red Heater 1 Power-up Enabled?	0	
RPUPEN2	RPUPEN2	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					Red Heater 2 Power-up Enabled?	0	
RPWAVE	RPWAVE	KCWI	double	units	FLOAT(126)	16	Y	Y	N							Y					Red Peak Wavelength (Ang)	7441.3867188
RRANGE1	RRANGE1	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					Red Heater 1 Power Range (0-Off, 1-Lo, 2-Md)	0	
RRANGE2	RRANGE2	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					Red Heater 2 Power Range (0-Off, 1-Lo, 2-Md)	0	
RRESIST1	RRESIST1	KCWI	integer	Ohms	NUMBER(*,0)	16	Y	Y	N		16d					Y					Red Heater 1 Resistance (1-25, 2-50)	1	
RRESIST2	RRESIST2	KCWI	integer	Ohms	NUMBER(*,0)	16	Y	Y	N		16d					Y					Red Heater 2 Resistance (1-25, 2-50)	1	
RTMPHTP1	RTMPHTP1	KCWI	double	%	FLOAT(126)	16	Y	Y	N		18.5f					Y					Red Heater 1 Output	0	Whole number or a floating point percentage?  Float
RTMPHTP2	RTMPHTP2	KCWI	double	%	FLOAT(126)	16	Y	Y	N		18.5f					Y					Red Heater 2 Output	0	Whole number or a floating point percentage?
RTRGTMP1	RTRGTMP1	KCWI	double	Kelvin	FLOAT(126)	16	Y	Y	N		18.5f					Y					Red Heater 2 setpoint	226.85	
RTRGTMP2	RTRGTMP2	KCWI	double	Kelvin	FLOAT(126)	16	Y	Y	N		18.5f					Y					Red Heater 2 setpoint	7.25	
RVCURR	RVCURR	KCWI	double	units	FLOAT(126)	16	Y	Y	N							Y					Red Vac-Ion Current (Amps)	8.3e-05
RVHVON	RVHVON	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					Red Vac-Ion HV on? 0-no, 1-yes	1
RVPRESS	RVPRESS	KCWI	double	units	FLOAT(126)	16	Y	Y	N							Y					Red Vac-Ion Pressure (Torr)	2e-06
RVVOLT	RVVOLT	KCWI	integer	units	NUMBER(*,0)	16	Y	Y	N							Y					Red Vac-Ion Voltage (Volts)	5050
SAFE	SAFE	KCWI-F	char		VARCHAR2(8 BYTE)	8	Y	Y	N		8s					Y					File written safely?	T	
SAMPLMOD	SAMPLMOD	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					Archon SAMPLEMODE for this readout	0
SECFOCUS	SECFOCUS	DCS	double		FLOAT(126)	16	Y	Y	N		18.5f					Y					Secondary focus	-0.00044643	
SECSTST	SECSTST	DCS	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					DCS Secondary status string	HALT	
SECTHETX	SECTHETX	DCS	double	arcseconds	FLOAT(126)	16	Y	Y	N		18.5f					Y					DCS Secondary theta x	-43.4	
SECTHETY	SECTHETY	DCS	double	arcseconds	FLOAT(126)	16	Y	Y	N		18.5f					Y					DCS Secondary theta y	-219.7	
SEMESTER	SEMESTER	KOA	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					Observing semester	2015A	
SEQUENCE	SEQUENCE	KCWI-F	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					Command sequence	1	
SHD1	SHD1	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					Archon dCDS SHD1 for this readout	446
SHD2	SHD2	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					Archon dCDS SHD2 for this readout	542
SHP1	SHP1	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					Archon dCDS SHP1 for this readout	240
SHP2	SHP2	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					Archon dCDS SHP2 for this readout	336
SHUFROWS	SHUFROWS	KCWI	integer		NUMBER(*,0)	16	Y	Y	N		16d					Y					[ccdrows] number of rows in shuffle	685	
SHUTDELA	SHUTDELA	KCWI	integer	units	NUMBER(*,0)	16	Y	Y	N							Y					[10 us] parameter SHTR_CLOSE_DELAY for this rea	10000
SIG2NOIS	SIG2NOIS	KOA	double		FLOAT(126)	16	Y	Y	N		18.5f					Y					Signal to noise at center of CCD		
SIMPLE	SIMPLE	KCWI	char		VARCHAR2(8 BYTE)	8	Y	Y	N		8s					Y					file does conform to FITS standard	TRUE	
SKYPA	SKYPA	KCWI	double		FLOAT(126)	16	Y	Y	N		18.5f					Y					ROS Sky PA		
SLITLEN	SLITLEN	KOA	double	arcsec	FLOAT(126)	16	Y	Y	N		18.5f					Y					Slit length on sky		
SLITWIDT	SLITWIDT	KOA	double		FLOAT(126)	16	Y	Y	N		18.5f					Y					Slit width on sky		
SPATSCAL	SPATSCAL	KOA	double		FLOAT(126)	16	Y	Y	N		18.5f					Y					CCD pixel scal, spatial		
SPECRES	SPECRES	KOA	double		FLOAT(126)	16	Y	Y	N		18.5f					Y					Nominal spectral resolution		Are there limits or allowed values for this??? [ACL]  There will be discrete value, but no need to verify.
STACKING	STACKING	KCWI-F	char		VARCHAR2(8 BYTE)	8	Y	Y	N		8s					Y					Stacking status	F	
STATEID	STATEID	KCWI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y	Y	Y		Y	State ID		
STATENAM	STATENAM	KCWI	char		VARCHAR2(68 BYTE)	68	Y	Y	N		68s					Y	Y			Y	User defined state name		
TAPLIN0	TAPLIN0	KCWI	char	units	VARCHAR2(24 BYTE)	24	Y	Y	N							Y					Archon tapChanBufdir,gain,offset	AD2L,1,107
TAPLIN1	TAPLIN1	KCWI	char	units	VARCHAR2(24 BYTE)	24	Y	Y	N							Y					Archon tapChanBufdir,gain,offset	AD4R,1,106
TAPLINES	TAPLINES	KCWI	integer	units	NUMBER(*,0)	8	Y	Y	N							Y					Archon taps for this readout	2
TARGDEC	TARGDEC	DCS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					DCS Target Dec		
TARGNAME	TARGNAME	DCS	char		VARCHAR2(68 BYTE)	68	Y	Y	N		68s					Y	Y			Y	DCS Target name	AEGIS_26850	
TARGRA	TARGRA	DCS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					DCS Target RA	19:19.8	
TCH2GA	TCH2GA	KCWI	integer	units	NUMBER(*,0)	16	Y	Y	N							Y					Archon tap gain for tapChan 2	1065353216
TCH2OFF	TCH2OFF	KCWI	integer	units	NUMBER(*,0)	16	Y	Y	N							Y					Archon tapOffset for tapChan 2	107
TCH4GA	TCH4GA	KCWI	integer	units	NUMBER(*,0)	16	Y	Y	N							Y					Archon tap gain for tapChan 4	1065353216
TCH4OFF	TCH4OFF	KCWI	integer	units	NUMBER(*,0)	16	Y	Y	N							Y					Archon tapOffset for tapChan 4	106
TELAPSE	TELAPSE	KCWI	double		FLOAT(126)	16	Y	Y	N		18.5f					Y					[s] dark current duration	0.3999999	
TELFOCUS	TELFOCUS	DCS	double		FLOAT(126)	16	Y	Y	N		18.5f					Y					Telescope focus	-0.00127984	
TERTDEST	TERTDEST	DCS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					DCS Tertiary user destination	rnas	
TERTPOSN	TERTPOSN	DCS	char		VARCHAR2(16 BYTE)	16	Y	Y	N		16s					Y					DCS Tertiary user position	rnas	
TERTSTST	TERTSTST	DCS	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					DCS Tertiary status string	LOCK	
TMPA1	TMPA1	KCWI	double		FLOAT(126)	16	Y	Y	N		18.5f					Y					Temperature Bank A, Sensor 1 value	169.805	
TMPA2	TMPA2	KCWI	double		FLOAT(126)	16	Y	Y	N		18.5f					Y					Temperature Bank A, Sensor 2 value	288.517	
TMPA3	TMPA3	KCWI	double		FLOAT(126)	16	Y	Y	N		18.5f					Y					Temperature Bank A, Sensor 3 value	293.362	
TMPA4	TMPA4	KCWI	double		FLOAT(126)	16	Y	Y	N		18.5f					Y					Temperature Bank A, Sensor 4 value	167.717	
TMPA5	TMPA5	KCWI	double		FLOAT(126)	16	Y	Y	N		18.5f					Y					Temperature Bank A, Sensor 5 value	148.584	
TMPA6	TMPA6	KCWI	double		FLOAT(126)	16	Y	Y	N		18.5f					Y					Temperature Bank A, Sensor 6 value	107.677	
TMPA7	TMPA7	KCWI	double		FLOAT(126)	16	Y	Y	N		18.5f					Y					Temperature Bank A, Sensor 7 value	290.505	
TMPA8	TMPA8	KCWI	double		FLOAT(126)	16	Y	Y	N		18.5f					Y					Temperature Bank A, Sensor 8 value	290.992	
TMPB1	TMPB1	KCWI	double		FLOAT(126)	16	Y	Y	N		18.5f					Y					Temperature Bank B, Sensor 1 value	287.292	
TMPB2	TMPB2	KCWI	double		FLOAT(126)	16	Y	Y	N		18.5f					Y					Temperature Bank B, Sensor 2 value	289.68	
TMPB3	TMPB3	KCWI	double		FLOAT(126)	16	Y	Y	N		18.5f					Y					Temperature Bank B, Sensor 3 value	290.888	
TMPB4	TMPB4	KCWI	double		FLOAT(126)	16	Y	Y	N		18.5f					Y					Temperature Bank B, Sensor 4 value	286.921	
TMPB5	TMPB5	KCWI	double		FLOAT(126)	16	Y	Y	N		18.5f					Y					Temperature Bank B, Sensor 5 value	292.716	
TMPB6	TMPB6	KCWI	double		FLOAT(126)	16	Y	Y	N		18.5f					Y					Temperature Bank B, Sensor 6 value	291.022	
TMPB7	TMPB7	KCWI	double		FLOAT(126)	16	Y	Y	N		18.5f					Y					Temperature Bank B, Sensor 7 value	300.41	
TMPB8	TMPB8	KCWI	double		FLOAT(126)	16	Y	Y	N		18.5f					Y					Temperature Bank B, Sensor 8 value	286.923	
TMPLOCA1	TMPLOCA1	KCWI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					Temperature Bank A, Sensor 1 name	Blue CCD A	
TMPLOCA2	TMPLOCA2	KCWI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					Temperature Bank A, Sensor 2 name	Blue Cam B	
TMPLOCA3	TMPLOCA3	KCWI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					Temperature Bank A, Sensor 3 name	Blue Shutter	
TMPLOCA4	TMPLOCA4	KCWI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					Temperature Bank A, Sensor 4 name	Blue InvPl	
TMPLOCA5	TMPLOCA5	KCWI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					Temperature Bank A, Sensor 5 name	Blue Strap Bot	
TMPLOCA6	TMPLOCA6	KCWI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					Temperature Bank A, Sensor 6 name	Blue Strap Top	
TMPLOCA7	TMPLOCA7	KCWI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					Temperature Bank A, Sensor 7 name	Blue Case	
TMPLOCA8	TMPLOCA8	KCWI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					Temperature Bank A, Sensor 8 name	Bench Bot	
TMPLOCB1	TMPLOCB1	KCWI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					Temperature Bank B, Sensor 1 name	Bench Top A	
TMPLOCB2	TMPLOCB2	KCWI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					Temperature Bank B, Sensor 2 name	IFU Base B	
TMPLOCB3	TMPLOCB3	KCWI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					Temperature Bank B, Sensor 3 name	Cab rear	
TMPLOCB4	TMPLOCB4	KCWI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					Temperature Bank B, Sensor 4 name	KMG Weld	
TMPLOCB5	TMPLOCB5	KCWI	char		VARCHAR2(32 BYTE)	32	Y	Y	N		32s					Y					Temperature Bank B, Sensor 5 name	Cal Base	
